ax,ay,az,gx,gy,gz,label,sample_id
0.7529,0.1575,-0.1902,49.8702,31.6794,-14.1985,0,0_5
0.7729,0.2104,-0.2007,42.2061,28.5267,-12.1985,0,0_5
0.9172,0.2209,-0.1282,35.1908,12.8702,-17.4962,0,0_5
0.7590,0.2974,-0.1050,36.4885,0.3740,-10.1450,0,0_5
0.7288,0.2695,-0.1611,41.9771,-2.6718,-3.0611,0,0_5
0.7097,0.2244,-0.2334,46.9847,6.7252,2.0229,0,0_5
0.6826,0.1633,-0.2908,49.2595,20.7176,2.6183,0,0_5
0.6335,0.1460,-0.3303,46.3053,33.4656,3.3053,0,0_5
0.6548,0.1824,-0.3052,38.6794,37.0076,8.1069,0,0_5
0.6941,0.2478,-0.1855,34.3130,28.0382,15.5878,0,0_5
0.7310,0.2771,-0.1570,37.7328,11.6565,29.6336,0,0_5
0.7910,0.2625,-0.1633,47.2061,-1.3740,41.6947,0,0_5
0.8308,0.1941,-0.2871,57.3282,-1.8779,46.0763,0,0_5
0.8499,0.1362,-0.4424,60.5344,9.9389,40.6412,0,0_5
0.8076,0.1357,-0.5159,57.4046,33.0229,37.8015,0,0_5
0.8416,0.1528,-0.5129,50.3588,53.0687,35.8168,0,0_5
0.9614,0.1257,-0.4968,42.3664,60.7786,36.2061,0,0_5
1.0239,0.1208,-0.4338,37.2672,47.6794,40.2595,0,0_5
1.0498,0.0649,-0.4456,37.6641,24.9313,50.0305,0,0_5
1.0798,0.0159,-0.5239,37.8015,3.0076,58.4275,0,0_5
1.0588,-0.0120,-0.6160,33.7328,-7.9466,62.2748,0,0_5
1.1538,0.0471,-0.6196,24.6336,-10.7710,66.7023,0,0_5
1.1423,0.0093,-0.6108,17.1603,-14.4580,59.9924,0,0_5
1.1357,-0.0344,-0.6091,9.0687,-15.0992,60.5573,0,0_5
1.1787,-0.0837,-0.5657,1.5038,-14.6107,59.4885,0,0_5
1.1960,-0.1016,-0.5474,-1.2290,-16.0076,59.2214,0,0_5
1.1843,-0.0928,-0.5591,-2.1679,-15.6489,56.9237,0,0_5
1.1699,-0.0684,-0.6353,-4.2748,-9.7481,55.3053,0,0_5
1.2334,-0.0347,-0.7063,-9.7405,-4.3206,53.5496,0,0_5
1.3516,-0.0063,-0.7410,-20.2290,-6.9084,48.3817,0,0_5
1.3701,-0.0237,-0.7476,-33.1298,-12.3053,44.9618,0,0_5
1.3486,-0.0483,-0.6912,-45.0305,-14.1527,39.4427,0,0_5
1.2959,-0.0930,-0.6445,-53.7328,-10.9160,31.1679,0,0_5
1.2139,-0.0840,-0.5813,-59.0611,-2.9924,25.6870,0,0_5
1.2136,-0.0503,-0.5186,-62.3893,0.8092,23.1832,0,0_5
1.2141,-0.0112,-0.4712,-64.4122,-2.6260,23.4656,0,0_5
1.2090,-0.0151,-0.4783,-65.5802,-8.8168,25.5344,0,0_5
1.1987,-0.0359,-0.4902,-68.0000,-16.8626,25.7786,0,0_5
1.1636,-0.0554,-0.5222,-71.1298,-21.7328,23.7481,0,0_5
1.1038,-0.0120,-0.5112,-75.0534,-20.4122,20.1756,0,0_5
1.0488,0.0083,-0.5200,-80.0840,-12.8321,18.1985,0,0_5
1.0452,0.0610,-0.5115,-83.2366,1.3130,17.6489,0,0_5
1.0789,0.0764,-0.4946,-86.3053,12.8779,16.8397,0,0_5
1.1216,0.0635,-0.4695,-90.2366,17.3359,15.8321,0,0_5
1.1277,0.0571,-0.4419,-93.5344,14.9695,15.0840,0,0_5
1.1042,0.0574,-0.4199,-97.0382,3.4809,16.5267,0,0_5
1.2285,0.2124,-0.1084,-95.1298,-2.4122,17.6031,0,0_5
1.1165,0.1140,-0.3928,-102.8473,-4.7023,20.5725,0,0_5
1.1189,0.1306,-0.3262,-110.9542,-2.9313,19.2824,0,0_5
1.1694,0.1602,-0.3032,-113.3130,-0.2977,19.0840,0,0_5
1.1760,0.1399,-0.2766,-115.1603,-1.5344,18.3282,0,0_5
1.1958,0.1321,-0.1960,-113.9389,-1.4198,16.2061,0,0_5
1.2214,0.1348,-0.0615,-109.0000,4.6565,13.0000,0,0_5
1.3054,0.1597,0.0083,-99.4275,12.6489,8.4351,0,0_5
1.3704,0.1677,0.0911,-88.7786,15.3588,2.6031,0,0_5
1.4124,0.1614,0.1265,-76.6870,16.1603,-2.8321,0,0_5
1.4514,0.1704,0.1243,-66.7252,13.6641,-6.7252,0,0_5
1.5464,0.1343,0.0908,-58.5496,4.9313,-12.6260,0,0_5
1.5010,0.1133,0.0117,-55.7863,-0.0611,-23.7023,0,0_5
1.4221,0.1292,0.0044,-55.4198,4.9008,-33.2443,0,0_5
1.4143,0.1736,0.0479,-52.3053,9.1374,-39.8092,0,0_5
1.4058,0.2214,0.0942,-46.3053,4.5496,-46.3359,0,0_5
1.3228,0.2356,0.0964,-37.7557,-2.8321,-51.0840,0,0_5
1.1997,0.1736,0.0930,-31.0229,-4.3435,-50.9389,0,0_5
1.1665,0.1643,0.0620,-24.0305,-0.7023,-48.3053,0,0_5
1.2395,0.1663,0.0242,-21.4733,-0.8626,-47.4580,0,0_5
1.2720,0.1775,0.0325,-18.1603,-4.5878,-49.7634,0,0_5
1.2463,0.1946,0.0500,-13.6489,-8.9618,-53.1985,0,0_5
1.1716,0.1909,0.0422,-8.7099,-10.9771,-55.6183,0,0_5
1.1013,0.1680,0.0115,-5.3893,-9.6794,-55.7710,0,0_5
1.0999,0.1682,0.0229,-0.7939,-8.4656,-53.6183,0,0_5
1.1055,0.1816,0.0388,4.2443,-10.0382,-53.9389,0,0_5
1.0940,0.1763,0.0249,8.0611,-11.5725,-55.6870,0,0_5
1.0425,0.1797,0.0063,12.7863,-11.4198,-57.6107,0,0_5
1.0085,0.1873,-0.0205,16.7939,-11.0153,-58.1908,0,0_5
0.9685,0.2036,-0.0203,19.7786,-11.0000,-57.1069,0,0_5
0.9500,0.2124,-0.0366,23.4122,-11.1908,-56.1908,0,0_5
0.9114,0.1919,-0.0662,25.8397,-8.4885,-55.5954,0,0_5
0.9016,0.1570,-0.0703,26.1985,-2.6947,-56.5115,0,0_5
0.9180,0.1643,-0.0745,27.7557,3.3588,-57.5267,0,0_5
0.9177,0.1812,-0.0549,29.8473,5.7328,-58.5573,0,0_5
0.9099,0.1860,-0.0718,32.2901,3.4733,-57.8550,0,0_5
0.8813,0.2112,-0.0745,34.0534,-0.8626,-56.3817,0,0_5
0.8433,0.2012,-0.0959,34.8092,-6.7023,-52.5038,0,0_5
0.7922,0.2136,-0.1140,35.0687,-9.2443,-48.4962,0,0_5
0.7849,0.2290,-0.0886,36.4580,-8.5802,-44.4656,0,0_5
0.7974,0.2251,-0.0815,38.7481,-7.8702,-43.0305,0,0_5
0.8325,0.2087,-0.0916,40.0840,-8.1450,-42.8779,0,0_5
0.8184,0.2222,-0.0989,42.6260,-8.7176,-44.1450,0,0_5
0.8076,0.2271,-0.1296,45.7557,-6.2214,-45.1450,0,0_5
0.7766,0.2290,-0.1331,47.9389,-2.7023,-46.8626,0,0_5
0.7212,0.2468,-0.1570,48.7099,2.6947,-47.9160,0,0_5
0.6931,0.2634,-0.1580,49.2672,7.4962,-46.4122,0,0_5
0.6694,0.2751,-0.1296,50.7328,9.2061,-43.3206,0,0_5
0.6453,0.2766,-0.1245,54.1832,8.6794,-38.0229,0,0_5
0.6313,0.2734,-0.1582,58.6260,9.1374,-30.6794,0,0_5
0.6306,0.2678,-0.2068,61.6641,12.5344,-24.6489,0,0_5
0.6208,0.2671,-0.2327,63.2595,18.6031,-20.3511,0,0_5
0.6226,0.2454,-0.2698,63.4046,24.9313,-17.5496,0,0_5
0.5874,0.2358,-0.2791,63.2672,30.6565,-15.3969,0,0_5
0.5703,0.2561,-0.2954,63.9695,37.6718,-14.0763,0,0_5
0.5725,0.2920,-0.3499,64.5725,44.9313,-9.9237,0,0_5
0.8923,0.4382,-0.2795,-5.3740,-21.8397,-35.0992,0,0_6
0.8484,0.4146,-0.2522,0.7481,-11.3282,-24.8168,0,0_6
0.8357,0.4075,-0.2561,5.3282,-1.0458,-16.7710,0,0_6
0.8523,0.4011,-0.2651,8.6641,5.6336,-8.8626,0,0_6
0.9026,0.3882,-0.3064,9.8702,9.0534,-4.9389,0,0_6
0.9426,0.3660,-0.3428,7.6947,10.6565,-6.1756,0,0_6
0.9229,0.3933,-0.3513,4.6718,12.1908,-10.1756,0,0_6
0.8816,0.4072,-0.3342,2.7939,13.0000,-7.9542,0,0_6
0.9167,0.3984,-0.3064,2.4198,7.1908,-4.9313,0,0_6
0.8704,0.4011,-0.2871,2.6412,1.6260,-1.4427,0,0_6
0.8677,0.3945,-0.2900,2.2519,-0.2443,3.0458,0,0_6
0.8821,0.3823,-0.2896,2.5344,-0.3359,5.3664,0,0_6
0.8989,0.3899,-0.2815,3.7328,0.3740,5.0534,0,0_6
0.9033,0.4016,-0.3191,4.4122,3.0916,4.5115,0,0_6
0.9084,0.3955,-0.3301,5.0992,7.0687,3.0534,0,0_6
0.9143,0.3809,-0.3174,5.0534,8.7405,2.4962,0,0_6
0.9021,0.3867,-0.3218,4.1832,9.6183,2.0534,0,0_6
0.9236,0.3982,-0.3008,4.3206,8.1450,3.4198,0,0_6
0.9429,0.3911,-0.2830,4.5344,2.7863,4.4885,0,0_6
0.9517,0.3857,-0.2939,4.2290,-3.0840,5.5496,0,0_6
0.9673,0.3826,-0.3062,3.3893,-7.8626,4.8244,0,0_6
0.9417,0.3757,-0.3220,1.7863,-8.4656,5.3969,0,0_6
0.9602,0.3691,-0.3140,0.1908,-7.4427,3.6107,0,0_6
0.9482,0.3738,-0.3086,-0.7405,-4.8550,2.1603,0,0_6
0.9490,0.3755,-0.2847,-0.3817,-2.5725,1.1985,0,0_6
0.9421,0.3804,-0.2979,0.1374,-1.8550,1.4504,0,0_6
0.9509,0.3735,-0.3020,1.2824,-0.7863,1.9160,0,0_6
0.9543,0.3933,-0.2986,2.7252,0.0916,1.6183,0,0_6
0.9585,0.3870,-0.3325,3.1832,-0.5496,2.2977,0,0_6
0.9531,0.3821,-0.3535,2.7786,-1.1374,2.6031,0,0_6
0.9834,0.3755,-0.3906,2.4809,-3.2824,3.8702,0,0_6
1.0049,0.3643,-0.4580,2.6947,-5.6412,3.1221,0,0_6
1.0266,0.3462,-0.5542,2.3664,-5.0458,2.5802,0,0_6
1.0498,0.3213,-0.6475,0.1679,-2.5878,0.3282,0,0_6
1.0627,0.3049,-0.7324,-4.2824,1.5725,-3.1069,0,0_6
1.0806,0.2908,-0.8147,-11.2977,6.0000,-6.8321,0,0_6
1.0859,0.2905,-0.8455,-20.9160,9.4046,-11.9313,0,0_6
1.0674,0.2783,-0.8582,-32.3740,11.5420,-16.6412,0,0_6
1.0103,0.2878,-0.8298,-45.0229,12.1374,-18.7710,0,0_6
0.9844,0.2959,-0.7505,-56.7252,7.9542,-18.3282,0,0_6
0.9817,0.3071,-0.6597,-68.1145,-3.0916,-17.8702,0,0_6
0.9358,0.3252,-0.5515,-76.9084,-15.2824,-16.9695,0,0_6
0.8840,0.3318,-0.4570,-81.9466,-24.4580,-15.5878,0,0_6
0.8362,0.3313,-0.3547,-84.1832,-29.4962,-13.2901,0,0_6
0.8108,0.3433,-0.2676,-83.6489,-32.3130,-9.3893,0,0_6
0.7949,0.3542,-0.2002,-81.5115,-34.8550,-6.6641,0,0_6
0.7622,0.3582,-0.1155,-79.1527,-35.9771,-3.8092,0,0_6
0.7334,0.3748,-0.0696,-74.1603,-35.8855,-1.4733,0,0_6
0.7285,0.3750,-0.0439,-68.4504,-34.8244,1.1450,0,0_6
0.7058,0.3696,-0.0303,-62.3359,-33.0305,5.7863,0,0_6
0.7268,0.3706,0.0105,-54.7710,-31.5878,8.5038,0,0_6
0.7322,0.3545,0.0317,-46.4046,-32.4656,10.8397,0,0_6
0.6987,0.3330,0.0076,-39.0305,-31.6641,12.7786,0,0_6
0.6689,0.3130,-0.0144,-33.0153,-29.0458,15.6183,0,0_6
0.6606,0.2922,-0.0269,-28.5038,-26.7939,18.9695,0,0_6
0.6501,0.2681,-0.0576,-25.4580,-23.8779,22.5115,0,0_6
0.6506,0.2551,-0.0576,-24.2137,-20.4275,25.4198,0,0_6
0.6802,0.2310,-0.0371,-22.3435,-17.5878,27.1908,0,0_6
0.6882,0.2280,-0.0308,-20.5420,-16.0534,28.0153,0,0_6
0.6814,0.2268,-0.0076,-18.8168,-14.0916,29.7939,0,0_6
0.7048,0.2288,0.0310,-16.9542,-12.5420,34.0992,0,0_6
0.7529,0.2349,0.0410,-13.3282,-13.7634,38.7557,0,0_6
0.8020,0.2554,0.0542,-8.3511,-19.1756,40.8855,0,0_6
0.8022,0.2795,0.0264,-3.4580,-26.7176,42.4046,0,0_6
0.8008,0.2791,-0.0515,0.6412,-31.6947,45.8855,0,0_6
0.7478,0.3289,-0.1182,1.1985,-30.3740,47.5420,0,0_6
0.7556,0.3450,-0.1609,1.9313,-20.4427,53.7557,0,0_6
0.8030,0.3042,-0.1738,3.5802,-7.5191,56.7023,0,0_6
0.8599,0.2554,-0.1528,6.1603,3.5191,56.6641,0,0_6
0.9602,0.2375,-0.1411,9.4275,9.6183,51.9160,0,0_6
1.0027,0.2307,-0.1738,11.5038,12.0000,46.0305,0,0_6
1.1343,0.2708,-0.1992,9.3817,6.6641,33.9084,0,0_6
1.1243,0.2903,-0.2527,4.7099,0.1069,26.0153,0,0_6
1.1260,0.3062,-0.2019,4.7252,-5.0000,21.4656,0,0_6
1.1868,0.2444,-0.2197,3.9847,-5.1908,16.7023,0,0_6
1.1313,0.2742,-0.2090,0.5115,-3.0305,11.6183,0,0_6
1.0430,0.3381,-0.1262,5.8855,6.9542,13.4962,0,0_6
1.0728,0.3335,-0.1179,12.7557,18.7557,18.8702,0,0_6
1.1362,0.3811,-0.1270,15.1603,21.9084,20.4122,0,0_6
1.1672,0.4429,-0.1096,16.2061,20.1221,23.0229,0,0_6
1.2180,0.4282,-0.0413,18.8473,12.9695,28.0534,0,0_6
1.2297,0.3887,0.0088,26.5725,1.8244,32.0382,0,0_6
1.2820,0.3499,0.0100,35.1069,-12.6031,31.4809,0,0_6
1.2788,0.3320,-0.0576,38.2977,-26.2443,21.9466,0,0_6
1.1670,0.3796,-0.0793,41.1145,-26.3817,15.4275,0,0_6
1.1162,0.4160,-0.0981,44.0000,-14.2137,14.8397,0,0_6
1.1177,0.4089,-0.1199,44.2214,0.5725,16.8168,0,0_6
1.1821,0.3689,-0.1133,45.1527,16.7939,14.8550,0,0_6
1.2251,0.3191,-0.1433,46.3511,29.6260,6.1603,0,0_6
1.2397,0.3213,-0.1211,49.7710,38.1908,-2.1985,0,0_6
1.2612,0.3022,-0.1448,55.4275,41.2824,-12.1603,0,0_6
1.2344,0.3196,-0.1960,58.5649,40.3359,-20.0076,0,0_6
1.2134,0.3501,-0.2539,56.9618,36.7405,-21.1221,0,0_6
1.2192,0.3970,-0.2261,53.8550,31.0076,-19.0763,0,0_6
1.1978,0.4053,-0.1873,52.5725,23.1221,-14.6870,0,0_6
1.1938,0.4280,-0.1311,55.2595,15.2061,-10.5725,0,0_6
1.1987,0.4238,-0.1008,64.1985,8.6260,-7.5267,0,0_6
1.1902,0.4070,-0.2031,76.4962,5.2672,-9.8550,0,0_6
1.1541,0.3857,-0.3232,84.8855,11.4962,-15.6641,0,0_6
1.1123,0.3596,-0.4207,86.6489,24.4275,-18.8015,0,0_6
1.1150,0.3379,-0.5161,81.0763,38.3130,-21.4504,0,0_6
1.1057,0.3313,-0.5073,69.5954,47.6031,-23.8931,0,0_6
1.1001,0.3730,-0.4031,59.1908,47.1145,-19.8244,0,0_6
1.1763,0.4062,-0.3528,58.7634,34.5649,-10.0534,0,0_6
1.2795,0.3960,-0.3362,64.3206,14.2366,-4.7481,0,0_6
1.3445,0.3601,-0.4094,71.2901,-6.2672,-3.4046,0,0_6
1.3359,0.3105,-0.5002,73.3588,-19.2061,-10.2595,0,0_6
1.2627,0.2781,-0.5588,69.4122,-19.3893,-17.9008,0,0_6
1.1921,0.2686,-0.5574,61.6870,-8.5267,-24.7786,0,0_6
1.1731,0.2874,-0.5588,56.4962,6.0992,-27.3969,0,0_6
1.1938,0.2800,-0.5520,51.8168,16.2824,-28.4885,0,0_6
1.2246,0.2944,-0.5430,50.1298,21.3817,-30.1908,0,0_6
1.2366,0.2913,-0.5459,52.6489,21.2061,-33.0153,0,0_6
1.2246,0.2561,-0.6062,53.7405,18.1221,-37.3435,0,0_6
1.1995,0.2480,-0.6636,50.0076,13.6412,-39.9695,0,0_6
1.1787,0.2063,-0.6636,43.3969,7.6107,-41.8244,0,0_6
1.1499,0.1494,-0.6775,35.1603,2.7939,-43.6336,0,0_6
1.1509,0.1233,-0.6873,25.6183,-1.7634,-43.9618,0,0_6
1.1628,0.0991,-0.7063,15.1985,-7.3435,-43.4275,0,0_6
1.1768,0.0906,-0.6785,3.3359,-12.1832,-44.8397,0,0_6
1.1838,0.1106,-0.6331,-5.5420,-15.9695,-46.1832,0,0_6
1.1804,0.1204,-0.5764,-12.2901,-20.2443,-49.2519,0,0_6
1.1653,0.1331,-0.5178,-16.8092,-25.5573,-54.2137,0,0_6
1.0940,0.1392,-0.4746,-20.1756,-28.8550,-60.8702,0,0_6
0.9937,0.1462,-0.4858,-24.2748,-28.1756,-65.5649,0,0_6
0.9102,0.1572,-0.4758,-28.3588,-24.3435,-66.7481,0,0_6
0.8472,0.1807,-0.4766,-32.4427,-20.0992,-65.8244,0,0_6
0.8223,0.1804,-0.4519,-35.6260,-18.0458,-65.2443,0,0_6
0.7258,0.2229,-0.4231,-37.3053,-17.5496,-63.2748,0,0_6
0.6699,0.2258,-0.4221,-38.6641,-17.9618,-60.7099,0,0_6
0.5908,0.2256,-0.4324,-41.0534,-17.7176,-55.7176,0,0_6
0.5596,0.2595,-0.4436,-43.4427,-17.5954,-51.2137,0,0_6
0.5261,0.3230,-0.4358,-44.8244,-17.0916,-43.9695,0,0_6
0.5215,0.3264,-0.4143,-45.7328,-16.7328,-33.2672,0,0_6
0.5190,0.3142,-0.3999,-47.4962,-16.3588,-25.7099,0,0_6
0.4927,0.2764,-0.3899,-50.1756,-13.6183,-17.8397,0,0_6
0.5254,0.2344,-0.3308,-54.7863,-12.3817,-11.2672,0,0_6
0.5459,0.2622,-0.2720,-57.7634,-11.3053,-7.7405,0,0_6
0.5623,0.2681,-0.2141,-55.5191,-10.5725,-4.7481,0,0_6
0.5315,0.2976,-0.1860,-53.1374,-7.2443,0.6641,0,0_6
0.5486,0.3171,-0.1514,-49.8931,-3.3359,7.7634,0,0_6
0.5847,0.3555,-0.1262,-45.6870,-0.8244,17.3053,0,0_6
1.1167,0.4202,-0.3203,14.1450,-4.2290,-22.6565,0,0_7
1.0627,0.4062,-0.3335,10.5878,-14.1527,-27.8244,0,0_7
1.0366,0.3992,-0.3623,6.1374,-22.2137,-32.6489,0,0_7
0.9521,0.4102,-0.3745,2.5496,-24.3969,-35.7176,0,0_7
0.9082,0.4146,-0.3674,-0.2061,-22.7252,-34.2443,0,0_7
0.8726,0.4412,-0.3269,-0.0992,-19.6870,-30.2519,0,0_7
0.8489,0.4470,-0.3162,1.5725,-17.8244,-23.5649,0,0_7
0.8203,0.4412,-0.3071,3.7710,-15.7786,-16.2290,0,0_7
0.8079,0.4360,-0.3076,4.1985,-13.2366,-9.9618,0,0_7
0.8333,0.4133,-0.2986,3.2748,-11.5725,-6.2290,0,0_7
0.8796,0.3918,-0.2959,0.1145,-12.2824,-8.4427,0,0_7
0.8862,0.4167,-0.2656,-3.8473,-16.0763,-14.2901,0,0_7
0.8289,0.4216,-0.2466,-5.5802,-17.9924,-16.8931,0,0_7
0.7710,0.4441,-0.2349,-5.8321,-14.1527,-17.1756,0,0_7
0.7388,0.4653,-0.1975,-3.8397,-7.0000,-13.1985,0,0_7
0.7585,0.4553,-0.1443,-0.9084,-2.8168,-8.4504,0,0_7
0.7542,0.4614,-0.1221,3.5115,-1.1450,-2.3206,0,0_7
0.7532,0.4641,-0.0916,8.6565,2.7405,3.8168,0,0_7
0.7859,0.4561,-0.0913,14.5725,8.5878,9.6947,0,0_7
0.8398,0.4404,-0.0937,19.8626,13.9695,11.5191,0,0_7
0.9023,0.4294,-0.0901,24.7786,16.0382,10.3511,0,0_7
0.9553,0.4233,-0.1038,29.2443,15.5573,7.5191,0,0_7
0.9395,0.4263,-0.1431,32.3435,14.1908,5.0153,0,0_7
0.9492,0.4146,-0.1653,33.1756,14.4427,5.9237,0,0_7
0.9775,0.4194,-0.1750,34.7252,12.0076,6.9847,0,0_7
0.9829,0.4097,-0.2031,35.3969,6.5344,9.2061,0,0_7
0.9827,0.3909,-0.2451,36.1832,1.0992,10.9313,0,0_7
1.0068,0.3857,-0.2498,36.7023,-1.1298,12.2901,0,0_7
1.0503,0.3850,-0.2612,38.1908,-3.7405,10.7557,0,0_7
1.0562,0.3755,-0.3191,38.3893,-4.4504,8.9618,0,0_7
1.0637,0.3569,-0.3259,36.8626,-3.6489,3.7863,0,0_7
1.0063,0.3333,-0.3030,35.0458,-1.0992,-1.7710,0,0_7
1.0020,0.3164,-0.2590,33.8473,-1.4046,-6.2595,0,0_7
0.9431,0.3213,-0.2231,32.8397,-6.3053,-10.7176,0,0_7
0.8835,0.3223,-0.1924,36.7863,-10.8244,-11.2366,0,0_7
0.8289,0.3030,-0.2432,40.5573,-13.8855,-10.9008,0,0_7
0.7668,0.2737,-0.2910,42.2519,-11.9695,-9.9237,0,0_7
0.7168,0.2581,-0.3433,41.5649,-6.5649,-10.3053,0,0_7
0.6523,0.2378,-0.3364,39.7328,1.0534,-9.0763,0,0_7
0.6094,0.2263,-0.3174,36.6870,7.6336,-10.9389,0,0_7
0.5105,0.2729,-0.2820,32.7405,14.8092,-11.5191,0,0_7
0.4790,0.3042,-0.2109,27.7863,18.3893,-5.0840,0,0_7
0.4897,0.3354,-0.1128,28.9771,13.6183,3.0076,0,0_7
0.5049,0.3447,-0.0796,36.2061,4.8473,12.9771,0,0_7
0.4634,0.3540,-0.1157,44.4809,-2.6336,26.8702,0,0_7
0.4802,0.3091,-0.2183,49.7328,-3.2824,39.1221,0,0_7
0.4983,0.2634,-0.3157,50.8015,4.5115,48.6489,0,0_7
0.5732,0.2224,-0.4141,47.1832,17.1298,53.1374,0,0_7
0.6707,0.2388,-0.4810,39.2290,28.4351,53.4427,0,0_7
0.7058,0.2339,-0.4485,31.9542,36.2901,50.2748,0,0_7
0.7234,0.2229,-0.4080,29.7328,35.8931,51.2519,0,0_7
0.7434,0.2300,-0.3843,31.9008,25.0534,55.9466,0,0_7
0.7278,0.2007,-0.4370,34.9924,13.5420,66.1145,0,0_7
0.7559,0.1472,-0.5793,35.8092,9.5954,76.5954,0,0_7
0.8640,0.1040,-0.6965,29.8397,12.3206,84.6870,0,0_7
1.1624,0.0779,-0.7410,20.9542,17.6107,83.8321,0,0_7
1.1851,0.1018,-0.7737,10.3130,18.7634,71.6412,0,0_7
1.2588,0.0879,-0.7551,-0.0305,19.7481,63.2061,0,0_7
1.2947,0.0845,-0.7544,-11.4504,18.0534,54.8626,0,0_7
1.2842,0.1050,-0.7249,-19.0153,17.0763,49.7252,0,0_7
1.3574,0.0942,-0.7000,-23.9008,16.0687,46.5420,0,0_7
1.2834,0.1211,-0.7021,-27.4656,15.1298,40.0229,0,0_7
1.2839,0.1409,-0.7424,-34.7405,15.3282,34.0687,0,0_7
1.2214,0.1670,-0.7502,-43.6947,15.8550,28.6870,0,0_7
1.2188,0.1843,-0.7100,-52.9847,16.4046,27.4122,0,0_7
1.2402,0.1960,-0.6643,-61.7099,11.6336,24.0000,0,0_7
1.2166,0.2231,-0.6038,-68.8550,4.7405,18.1374,0,0_7
1.1653,0.2629,-0.5500,-73.6947,0.9695,12.8702,0,0_7
1.0752,0.3240,-0.5022,-76.4504,3.6183,11.3053,0,0_7
1.0454,0.3721,-0.4600,-76.8550,7.8550,13.5802,0,0_7
1.0398,0.3672,-0.4890,-78.4351,10.8626,15.9695,0,0_7
1.0291,0.3435,-0.5288,-83.9313,13.0382,18.2290,0,0_7
1.0540,0.3296,-0.5315,-91.0229,12.8779,21.6947,0,0_7
1.0757,0.3308,-0.5132,-100.6718,14.0534,24.8550,0,0_7
1.1433,0.3789,-0.3984,-105.4962,20.6183,26.9771,0,0_7
1.2678,0.4038,-0.3237,-104.9542,24.6718,24.7939,0,0_7
1.3635,0.4287,-0.3054,-102.6489,20.6107,18.1069,0,0_7
1.4028,0.4160,-0.2866,-99.0687,11.9084,10.4733,0,0_7
1.3875,0.3506,-0.3440,-99.1450,2.7557,2.1832,0,0_7
1.3115,0.3306,-0.3191,-103.8931,4.6947,-3.9389,0,0_7
1.3118,0.3298,-0.2126,-107.3053,17.8550,-4.6794,0,0_7
1.4167,0.3354,-0.0618,-106.5496,30.5115,-8.8931,0,0_7
1.5315,0.3804,0.0786,-98.1832,35.2519,-16.5573,0,0_7
1.6003,0.4043,0.1787,-86.0458,29.1069,-27.4733,0,0_7
1.5825,0.4067,0.2336,-72.2519,14.5267,-39.2366,0,0_7
1.4561,0.3933,0.2480,-60.8855,2.1298,-48.7252,0,0_7
1.3184,0.3518,0.2297,-52.1527,-0.5802,-52.0763,0,0_7
1.2385,0.3037,0.1829,-48.4122,3.2137,-51.2061,0,0_7
1.2273,0.3081,0.2009,-46.1374,8.0534,-47.2137,0,0_7
1.2488,0.3235,0.2256,-43.0611,8.3817,-43.8626,0,0_7
1.2810,0.3398,0.2593,-38.3817,3.6641,-42.0763,0,0_7
1.3389,0.3811,0.3071,-30.3206,-3.8473,-43.7405,0,0_7
1.3613,0.3965,0.3091,-18.9695,-12.0687,-49.0382,0,0_7
1.3464,0.4263,0.3440,-6.4198,-18.2061,-58.6565,0,0_7
1.2578,0.3904,0.2756,7.0229,-19.1908,-65.5954,0,0_7
1.1846,0.3572,0.2246,17.4733,-17.7939,-76.1221,0,0_7
1.0725,0.2881,0.0610,21.6260,-11.6565,-81.6718,0,0_7
0.9922,0.3071,0.0137,18.9695,-1.4733,-84.8702,0,0_7
0.9570,0.3577,0.0037,16.9924,4.4351,-81.6489,0,0_7
0.9600,0.3906,0.0359,16.2977,2.5802,-76.3740,0,0_7
0.9783,0.3967,0.0833,17.6336,-5.1298,-72.9084,0,0_7
0.9016,0.3875,0.1204,20.6947,-11.3359,-69.5954,0,0_7
0.8713,0.4094,0.1553,25.2519,-13.8473,-67.4198,0,0_7
0.8699,0.4290,0.1648,30.6870,-15.9847,-66.4122,0,0_7
0.8511,0.4077,0.1597,35.4427,-17.2977,-67.1985,0,0_7
0.7964,0.4031,0.1919,41.1450,-16.6870,-68.3588,0,0_7
0.7466,0.3757,0.1846,47.3053,-15.6412,-66.5649,0,0_7
0.6814,0.3525,0.1653,52.2061,-14.7786,-63.7099,0,0_7
0.6226,0.3511,0.1111,56.4580,-11.5649,-56.6489,0,0_7
0.6323,0.3447,0.0417,58.5191,-9.3206,-49.0076,0,0_7
0.6733,0.3367,0.0500,59.0305,-11.6794,-42.8931,0,0_7
0.6865,0.3301,0.0369,60.3511,-16.9695,-41.6718,0,0_7
0.6516,0.3374,0.0278,61.1298,-20.4427,-41.5191,0,0_7
0.6062,0.3552,0.0454,63.5954,-20.6565,-40.6870,0,0_7
0.5879,0.3618,0.0261,68.8931,-16.2672,-38.0076,0,0_7
0.5745,0.3706,0.0129,75.2366,-9.2519,-36.0305,0,0_7
0.5701,0.3496,-0.0454,80.4656,-1.8626,-33.6794,0,0_7
0.5522,0.3257,-0.1409,82.9084,4.1679,-31.2366,0,0_7
0.5557,0.3115,-0.2170,81.9389,8.7176,-25.5573,0,0_7
0.6125,0.2886,-0.2578,78.0305,8.2137,-20.9466,0,0_7
